graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
CMP-ROC-BLK-17415-DOT,CpRoll17-415BlkDot,Roll-On Cap,"Black with dots cap or closure for rollon bottles, Threadsize 17-415",Black,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/roll-on-cap/roll-on-cap-unknown-size-unknown-applicator/cap-on/CMP-ROC-BLK-17415-DOT.png
CMP-LPM-BLK-17-415,Ltn17-415Blk,Roll-On Cap,"Shiny black collar Lotion or treatment pump, Threadsize 17-415",Black,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/roll-on-cap/roll-on-cap-unknown-size-unknown-applicator/cap-on/CMP-LPM-BLK-17-415.png
GB-VIA-CLR-3ML-02,GBVAmb1DrmBlkDrpr,Vial,"Vial design 1 dram Amber glass vial with black dropper. For use with perfume or fragrance oil, essential oil, aromatherapy, sample or trial size. Perfume sample vials for promotions. Price each",Amber,4 ml (0.14 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/aios-shopify-pdp-images/00-input/legacy-reference/vial/madison-upload-png/GB-VIA-CLR-3ML-02__GBVAmb1DrmBlkDrpr__legacy-reference__v001.png
CMP-SPR-BLK-17-415-01,Spry17-415Blk,Sprayer,"Shiny black collar sprayer, Thread size 17-415",Black,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sprayer/sprayer-unknown-size-unknown-applicator/cap-on/CMP-SPR-BLK-17-415-01.png
CMP-SPR-BKSL-18-415-02,AnSp18-415Blk,Sprayer,Black Antique or Vintage style bulb sprayer with silver fittings. Thread Size 18-415,,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sprayer/sprayer-unknown-size-unknown-applicator/cap-on/CMP-SPR-BKSL-18-415-02.png
GB-VIA-CLR-3ML-S-01,GBV1DrmBlackCapSht,Vial,"Vial design 1 dram Clear glass vial with black short cap. For use with perfume or fragrance oil, essential oil, aromatherapy, sample or trial size. Perfume sample vials for promotions. Price each",Clear,4 ml (0.14 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/aios-shopify-pdp-images/00-input/legacy-reference/vial/madison-upload-png/GB-VIA-CLR-3ML-S-01__GBV1DrmBlackCapSht__legacy-reference__v001.png
CMP-CAP-BLK-18415-LTR,CP18-415BlkLthr,Cap/Closure,"Black Faux Leather caps for glass bottles, Thread size 18-415",Black,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cap-closure/cap-closure-unknown-size-unknown-applicator/cap-on/CMP-CAP-BLK-18415-LTR.png
CMP-CAP-MSLV-18415-S,CP18-415MtSl,Cap/Closure,"Short Matt Silver caps for glass bottles, Thread size 18-415",Silver,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/cap-closure/cap-closure-unknown-size-unknown-applicator/cap-on/CMP-CAP-MSLV-18415-S.png
GB-SLK-CLR-100ML-ASP-LVN,GBSlk100AnSpLvn,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the b",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-LVN.png
CMP-SPR-MTCP-18-415-03,Spry18-415Cu,Sprayer,"Mate Copper collar sprayer, Thread size 18-415",,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sprayer/sprayer-unknown-size-unknown-applicator/cap-on/CMP-SPR-MTCP-18-415-03.png
GB-SLK-CLR-100ML-ASP-PNK,GBSlk100AnSpPnk,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-PNK.png
CMP-ROC-MBLK-20400-T,CPRoll20-400TallMattBlk,Roll-On Cap,"Tall Matte Black cap or closure for rollon bottles, Threadsize 20-400",Black,0 ml (0 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/roll-on-cap/roll-on-cap-unknown-size-unknown-applicator/cap-on/CMP-ROC-MBLK-20400-T.png
GB-SLK-CLR-100ML-ASP-MSLV,GBSlk100AnSpMtSl,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the be",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-MSLV.png
GB-SLK-CLR-30ML-DRP-CPR,GBSlk30DrpCu,Sleek,"Sleek design 30 ml, 1oz  clear glass bottle  with white dropper with shiny copper collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Sleek design bottle is a family of bottles avail",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-30ml-dropper/cap-on/GB-SLK-CLR-30ML-DRP-CPR.png
GB-SLK-CLR-100ML-ASP-IVSL,GBSlk100AnSpIvySl,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-IVSL.png
GB-SLM-CLR-30ML-DRP-CPR,GBSlm30DrpCu,Slim,"Slim design 30 ml, 1oz  clear glass bottle  with white dropper with shiny copper collar cap. For use with perfume oils, diffuser oils, serums, primers, facial oils or face oils, moisturizer, and beard oils.Slim design bottle is a family of bottles availab",Clear,30 ml (1.01 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-30ml-dropper/cap-on/GB-SLM-CLR-30ML-DRP-CPR.png
GB-SLK-CLR-100ML-ASP-GLD,GBSlk100AnSpGl,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of yo",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-GLD.png
GB-SLK-CLR-100ML-ASP-IVGD,GBSlk100AnSpIvyGl,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-IVGD.png
GB-SLK-CLR-100ML-ASP-WHT,GBSlk100AnSpWht,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-WHT.png
GB-SLK-CLR-5ML-S,GBSleek5BlkSht,Sleek,"Sleek design 5ml, 1/6oz Clear glass bottle with short black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Clear,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-5ml-unknown-applicator/cap-on/GB-SLK-CLR-5ML-S.png
GB-SLK-CLR-100ML-ASP-RED,GBSlk100AnSpRed,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer/cap-on/GB-SLK-CLR-100ML-ASP-RED.png
GB-DEC-AMB-5ML-S,GBTulipAmb5BlkSht,Tulip,"Tulip design 5ml, 1/6 oz Amber glass bottle with short black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Amber,5 ml (0.17 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/tulip/tulip-5ml-unknown-applicator/cap-on/GB-DEC-AMB-5ML-S.png
GB-SLK-CLR-100ML-AST-LVN,GBSlk100AnSpTslLvn,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with Lavender vintage style bulb sprayer with Tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enh",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-LVN.png
GB-SLK-CLR-100ML-AST-IVGD,GBSlk100AnSpTslIvyGl,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-IVGD.png
GB-SLK-CLR-8ML-S,GBSleek8BlkSht,Sleek,"Sleek design 8ml, 1/3oz Clear glass bottle with short black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Clear,8 ml (0.27 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-8ml-unknown-applicator/cap-on/GB-SLK-CLR-8ML-S.png
GB-SLK-CLR-100ML-AST-IVSL,GBSlk100AnSpTslIvySl,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel and shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-IVSL.png
GB-SLK-CLR-100ML-AST-WHT,GBSlk100AnSpTslWht,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with White vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhanc",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-WHT.png
GB-SLK-CLR-100ML-AST-PNK,GBSlk100AnSpTslPnk,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with Pink vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-PNK.png
GB-SLK-CLR-100ML-AST-RED,GBSlk100AnSpTslRed,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with Red vintage style bulb sprayer with tasseland shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-RED.png
GB-SLK-CLR-100ML-AST-MSLV,GBSlk100AnSpTslMtSl,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with Silver vintage style bulb sprayer with tasseland matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-MSLV.png
GB-RCT-CLR-10ML-BLK-S-01,GBRect10BlkSht,Rectangle,"Footed rectangular design 10ml, 1/3oz Clear glass bottle with short black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price each",Clear,10 ml (0.34 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-unknown-applicator/cap-on/GB-RCT-CLR-10ML-BLK-S-01.png
GB-SLK-CLR-100ML-AST-GLD,GBSlk100AnSpTslGl,Sleek,"Sleek design 100 ml, 3 1/2oz  clear glass bottle  with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/sleek/sleek-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLK-CLR-100ML-AST-GLD.png
GB-SLM-CLR-100ML-ASP-PNK,GBSlm100AnSpPnk,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty o",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-PNK.png
GB-SLM-CLR-100ML-ASP-IVGD,GBSlm100AnSpIvyGl,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-IVGD.png
GB-SLM-CLR-100ML-ASP-LVN,GBSlm100AnSpLvn,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the be",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-LVN.png
GB-SLM-CLR-100ML-ASP-GLD,GBSlm100AnSpGl,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of you",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-GLD.png
GB-SLM-CLR-100ML-ASP-IVSL,GBSlm100AnSpIvySl,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-IVSL.png
GB-SLM-CLR-100ML-ASP-RED,GBSlm100AnSpRed,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-RED.png
GB-SLM-CLR-100ML-ASP-MSLV,GBSlm100AnSpMtSl,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-MSLV.png
GB-SLM-CLR-100ML-ASP-WHT,GBSlm100AnSpWht,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer/cap-on/GB-SLM-CLR-100ML-ASP-WHT.png
GB-RCT-CLR-10ML-ROL-SBLK-01,GBRect10RollBlkSh,Rectangle,"Footed rectangular design 10ml, 1/3oz Clear glass bottle with plastic roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and dec",Clear,10 ml (0.34 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-plastic-roller-ball/cap-on/GB-RCT-CLR-10ML-ROL-SBLK-01.png
GB-SLM-CLR-100ML-AST-PNK,GBSlm100AnSpTslPnk,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with Pink vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLM-CLR-100ML-AST-PNK.png
GB-SLM-CLR-100ML-AST-GLD,GBSlm100AnSpTslGl,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with Gold vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLM-CLR-100ML-AST-GLD.png
GB-SLM-CLR-100ML-AST-IVGD,GBSlm100AnSpTslIvyGl,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLM-CLR-100ML-AST-IVGD.png
GB-RCT-CLR-10ML-ROL-SGLD-01,GBRect10RollGlSh,Rectangle,"Footed rectangular design 10ml, 1/3oz Clear glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and deca",Clear,10 ml (0.34 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-plastic-roller-ball/cap-on/GB-RCT-CLR-10ML-ROL-SGLD-01.png
GB-SQR-CLR-15ML-SPR-SGLD,GBSqr15SpryGlSh,Square,"Square design 15ml, 1/2oz Clear glass bottle with shiny gold spray. Fine mist sprayer for use with perfumes and colognes. Refillable, classic style bottle good for promotions and decants. Price each",Clear,15 ml (0.51 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/square/square-15ml-fine-mist-sprayer/cap-on/GB-SQR-CLR-15ML-SPR-SGLD.png
GB-SLM-CLR-100ML-AST-IVSL,GBSlm100AnSpTslIvySl,Slim,"Slim design 100 ml, 3 1/2oz  clear glass bottle  with Ivory vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhan",Clear,100 ml (3.38 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/slim/slim-100ml-vintage-bulb-sprayer-with-tassel/cap-on/GB-SLM-CLR-100ML-AST-IVSL.png
GB-RCT-CLR-10ML-ROL-PKDT-01,GBRect10RollPinkDot,Rectangle,"Footed rectangular design 10ml, 1/3oz Clear glass bottle with plastic roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and",Clear,10 ml (0.34 oz),none,,/Users/jordanrichter/Projects/Clients/Nemat-International/Best-Bottles-Website-02-20-2026/pipeline/madison-hero-sync/renders/madison-masters-2080x2288-all-families-2026-05-08/rectangle/rectangle-10ml-plastic-roller-ball/cap-on/GB-RCT-CLR-10ML-ROL-PKDT-01.png
